lat,long,z
70.10720409,-26.84384677,1534
70.1072034,-26.84305678,1533
70.10720271,-26.8422668,1532
70.10720201,-26.84147681,1530
70.10720131,-26.84068682,1526
70.1072006,-26.83989683,1522
70.10719989,-26.83910685,1517
70.10719918,-26.83831686,1513
70.10719847,-26.83752687,1511
70.10719775,-26.83673688,1512
70.10719702,-26.8359469,1512
70.1071963,-26.83515691,1512
70.10719557,-26.83436692,1511
70.10719484,-26.83357693,1506
70.1071941,-26.83278695,1503
70.10719336,-26.83199696,1502
70.10719262,-26.83120697,1500
70.10719187,-26.83041699,1498
70.10719112,-26.829627,1497
70.10719036,-26.82883701,1506
70.10718961,-26.82804703,1529
70.10718885,-26.82725704,1558
70.10694755,-26.85885838,1646
70.10694692,-26.8580684,1622
70.1069463,-26.85727842,1601
70.10694566,-26.85648844,1585
70.10694503,-26.85569847,1575
70.10694439,-26.85490849,1569
70.10694375,-26.85411851,1570
70.1069431,-26.85332853,1572
70.10694245,-26.85253855,1573
70.1069418,-26.85174857,1573
70.10694114,-26.8509586,1571
70.10694048,-26.85016862,1571
70.10693982,-26.84937864,1571
70.10693915,-26.84858866,1565
70.10693848,-26.84779868,1555
70.10693781,-26.84700871,1548
70.10693713,-26.84621873,1543
70.10693645,-26.84542875,1545
70.10693577,-26.84463877,1546
70.10693508,-26.8438488,1543
70.10693439,-26.84305882,1542
70.10693369,-26.84226884,1540
70.106933,-26.84147886,1536
70.10693229,-26.84068889,1529
70.10693159,-26.83989891,1524
70.10693088,-26.83910893,1521
70.10693017,-26.83831895,1517
70.10692945,-26.83752898,1517
70.10692873,-26.836739,1522
70.10692801,-26.83594902,1523
70.10692729,-26.83515905,1521
70.10692656,-26.83436907,1523
70.10692582,-26.83357909,1518
70.10692509,-26.83278911,1513
70.10692435,-26.83199914,1510
70.1069236,-26.83120916,1503
70.10692286,-26.83041918,1499
70.10692211,-26.82962921,1500
70.10692135,-26.82883923,1505
70.10692059,-26.82804926,1535
70.10667854,-26.85886021,1664
70.10667791,-26.85807024,1639
70.10667728,-26.85728027,1613
70.10667665,-26.85649031,1591
70.10667602,-26.85570034,1580
70.10667538,-26.85491037,1576
70.10667474,-26.8541204,1578
70.10667409,-26.85333043,1581
70.10667344,-26.85254046,1582
70.10667279,-26.8517505,1583
70.10667213,-26.85096053,1581
70.10667147,-26.85017056,1577
70.10667081,-26.84938059,1575
70.10667014,-26.84859063,1574
70.10666947,-26.84780066,1566
70.1066688,-26.84701069,1554
70.10666812,-26.84622072,1548
70.10666744,-26.84543076,1548
70.10666676,-26.84464079,1550
70.10666607,-26.84385082,1550
70.10666538,-26.84306085,1546
70.10666468,-26.84227089,1543
70.10666398,-26.84148092,1538
70.10666328,-26.84069095,1530
70.10666258,-26.83990098,1527
70.10666187,-26.83911102,1526
70.10666116,-26.83832105,1525
70.10666044,-26.83753108,1525
70.10665972,-26.83674112,1530
70.106659,-26.83595115,1533
70.10665827,-26.83516118,1535
70.10665754,-26.83437122,1532
70.10665681,-26.83358125,1525
70.10665608,-26.83279128,1518
70.10665534,-26.83200132,1513
70.10665459,-26.83121135,1509
70.10665384,-26.83042138,1506
70.10665309,-26.82963142,1505
70.10665234,-26.82884145,1512
70.10665158,-26.82805148,1541
70.10640953,-26.85886204,1682
70.1064089,-26.85807208,1659
70.10640827,-26.85728212,1632
70.10640764,-26.85649217,1603
70.106407,-26.85570221,1589
70.10640637,-26.85491225,1588
70.10640572,-26.85412229,1589
70.10640508,-26.85333233,1592
70.10640443,-26.85254238,1593
70.10640378,-26.85175242,1590
70.10640312,-26.85096246,1585
70.10640246,-26.8501725,1582
70.1064018,-26.84938255,1582
70.10640113,-26.84859259,1582
70.10640046,-26.84780263,1576
70.10639979,-26.84701267,1566
70.10639911,-26.84622272,1558
70.10639843,-26.84543276,1553
70.10639774,-26.8446428,1554
70.10639706,-26.84385284,1554
70.10639637,-26.84306289,1550
70.10639567,-26.84227293,1543
70.10639497,-26.84148297,1537
70.10639427,-26.84069302,1534
70.10639357,-26.83990306,1537
70.10639286,-26.8391131,1541
70.10639215,-26.83832315,1536
70.10639143,-26.83753319,1531
70.10639071,-26.83674323,1531
70.10638999,-26.83595328,1533
70.10638926,-26.83516332,1533
70.10638853,-26.83437336,1530
70.1063878,-26.83358341,1526
70.10638706,-26.83279345,1521
70.10638632,-26.83200349,1519
70.10638558,-26.83121354,1520
70.10638483,-26.83042358,1520
70.10638408,-26.82963363,1522
70.10638333,-26.82884367,1528
70.10638257,-26.82805371,1553
70.10614051,-26.85886387,1694
70.10613989,-26.85807392,1676
70.10613926,-26.85728397,1649
70.10613863,-26.85649403,1619
70.10613799,-26.85570408,1604
70.10613735,-26.85491413,1602
70.10613671,-26.85412418,1603
70.10613607,-26.85333424,1605
70.10613542,-26.85254429,1604
70.10613476,-26.85175434,1597
70.10613411,-26.85096439,1587
70.10613345,-26.85017445,1585
70.10613278,-26.8493845,1588
70.10613212,-26.84859455,1589
70.10613145,-26.8478046,1584
70.10613077,-26.84701466,1576
70.1061301,-26.84622471,1568
70.10612942,-26.84543476,1562
70.10612873,-26.84464482,1560
70.10612804,-26.84385487,1560
70.10612735,-26.84306492,1555
70.10612666,-26.84227498,1548
70.10612596,-26.84148503,1542
70.10612526,-26.84069508,1543
70.10612455,-26.83990514,1545
70.10612385,-26.83911519,1543
70.10612313,-26.83832524,1539
70.10612242,-26.8375353,1535
70.1061217,-26.83674535,1530
70.10612098,-26.8359554,1529
70.10612025,-26.83516546,1529
70.10611952,-26.83437551,1529
70.10611879,-26.83358556,1527
70.10611805,-26.83279562,1526
70.10611731,-26.83200567,1528
70.10611657,-26.83121573,1532
70.10611582,-26.83042578,1536
70.10611507,-26.82963583,1540
70.1058715,-26.8588657,1709
70.10587088,-26.85807576,1693
70.10587025,-26.85728582,1666
70.10586962,-26.85649589,1631
70.10586898,-26.85570595,1618
70.10586834,-26.85491601,1615
70.1058677,-26.85412607,1613
70.10586705,-26.85333614,1611
70.1058664,-26.8525462,1609
70.10586575,-26.85175626,1601
70.1058651,-26.85096633,1591
70.10586444,-26.85017639,1588
70.10586377,-26.84938645,1589
70.10586311,-26.84859651,1593
70.10586244,-26.84780658,1589
70.10586176,-26.84701664,1580
70.10586108,-26.8462267,1575
70.1058604,-26.84543677,1571
70.10585972,-26.84464683,1569
70.10585903,-26.84385689,1569
70.10585834,-26.84306696,1565
70.10585765,-26.84227702,1556
70.10585695,-26.84148708,1550
70.10585625,-26.84069715,1551
70.10585554,-26.83990721,1550
70.10585483,-26.83911727,1540
70.10585412,-26.83832734,1532
70.10585341,-26.8375374,1533
70.10585269,-26.83674747,1533
70.10585196,-26.83595753,1532
70.10585124,-26.83516759,1532
70.10585051,-26.83437766,1532
70.10584978,-26.83358772,1531
70.10584904,-26.83279779,1532
70.1058483,-26.83200785,1538
70.10584756,-26.83121791,1546
70.10560249,-26.85886753,1725
70.10560186,-26.8580776,1704
70.10560124,-26.85728767,1676
70.1056006,-26.85649775,1643
70.10559997,-26.85570782,1628
70.10559933,-26.85491789,1623
70.10559869,-26.85412797,1618
70.10559804,-26.85333804,1614
70.10559739,-26.85254811,1614
70.10559674,-26.85175818,1608
70.10559608,-26.85096826,1600
70.10559542,-26.85017833,1594
70.10559476,-26.8493884,1592
70.10559409,-26.84859848,1594
70.10559342,-26.84780855,1593
70.10559275,-26.84701862,1586
70.10559207,-26.8462287,1580
70.10559139,-26.84543877,1579
70.10559071,-26.84464884,1578
70.10559002,-26.84385892,1577
70.10558933,-26.84306899,1571
70.10558863,-26.84227906,1564
70.10558794,-26.84148914,1558
70.10558723,-26.84069921,1555
70.10558653,-26.83990929,1552
70.10558582,-26.83911936,1541
70.10558511,-26.83832943,1526
70.10558439,-26.83753951,1528
70.10558367,-26.83674958,1535
70.10558295,-26.83595966,1539
70.10558223,-26.83516973,1538
70.1055815,-26.8343798,1536
70.10558076,-26.83358988,1536
70.10558003,-26.83279995,1541
70.10557929,-26.83201003,1552
70.10533285,-26.85807944,1713
70.10533222,-26.85728952,1683
70.10533159,-26.85649961,1652
70.10533096,-26.85570969,1637
70.10533032,-26.85491977,1631
70.10532967,-26.85412986,1625
70.10532903,-26.85333994,1622
70.10532838,-26.85255002,1622
70.10532773,-26.85176011,1617
70.10532707,-26.85097019,1613
70.10532641,-26.85018027,1610
70.10532575,-26.84939036,1603
70.10532508,-26.84860044,1596
70.10532441,-26.84781052,1593
70.10532374,-26.84702061,1592
70.10532306,-26.84623069,1589
70.10532238,-26.84544077,1587
70.1053217,-26.84465086,1583
70.10532101,-26.84386094,1577
70.10532032,-26.84307103,1572
70.10531962,-26.84228111,1568
70.10531892,-26.84149119,1564
70.10531822,-26.84070128,1559
70.10531752,-26.83991136,1557
70.10531681,-26.83912145,1544
70.1053161,-26.83833153,1529
70.10531538,-26.83754161,1526
70.10531466,-26.8367517,1533
70.10531394,-26.83596178,1538
70.10531321,-26.83517187,1541
70.10531248,-26.83438195,1544
70.10531175,-26.83359204,1542
70.10506384,-26.85808128,1719
70.10506321,-26.85729137,1694
70.10506258,-26.85650147,1664
70.10506194,-26.85571156,1644
70.1050613,-26.85492165,1640
70.10506066,-26.85413175,1637
70.10506002,-26.85334184,1633
70.10505937,-26.85255193,1629
70.10505871,-26.85176203,1624
70.10505806,-26.85097212,1622
70.1050574,-26.85018222,1621
70.10505674,-26.84939231,1611
70.10505607,-26.8486024,1601
70.1050554,-26.8478125,1597
70.10505473,-26.84702259,1598
70.10505405,-26.84623268,1596
70.10505337,-26.84544278,1593
70.10505268,-26.84465287,1587
70.105052,-26.84386297,1580
70.1050513,-26.84307306,1573
70.10505061,-26.84228315,1569
70.10504991,-26.84149325,1566
70.10504921,-26.84070334,1561
70.10504851,-26.83991344,1558
70.1050478,-26.83912353,1550
70.10504709,-26.83833363,1533
70.10504637,-26.83754372,1531
70.10504565,-26.83675381,1537
70.10504493,-26.83596391,1539
70.1050442,-26.835174,1544
70.1047942,-26.85729322,1707
70.10479357,-26.85650333,1680
70.10479293,-26.85571343,1659
70.10479229,-26.85492354,1651
70.10479165,-26.85413364,1647
70.104791,-26.85334374,1640
70.10479036,-26.85255385,1635
70.1047897,-26.85176395,1629
70.10478905,-26.85097405,1625
70.10478839,-26.85018416,1623
70.10478772,-26.84939426,1615
70.10478706,-26.84860437,1606
70.10478639,-26.84781447,1602
70.10478571,-26.84702457,1603
70.10478504,-26.84623468,1603
70.10478436,-26.84544478,1599
70.10478367,-26.84465489,1591
70.10478298,-26.84386499,1584
70.10478229,-26.84307509,1578
70.1047816,-26.8422852,1572
70.1047809,-26.8414953,1567
70.1047802,-26.84070541,1564
70.10477949,-26.83991551,1561
70.10477878,-26.83912562,1555
70.10477807,-26.83833572,1546
70.10477736,-26.83754583,1542
70.10477664,-26.83675593,1550
70.10452519,-26.85729507,1714
70.10452455,-26.85650519,1691
70.10452392,-26.8557153,1675
70.10452328,-26.85492542,1663
70.10452264,-26.85413553,1654
70.10452199,-26.85334564,1645
70.10452134,-26.85255576,1639
70.10452069,-26.85176587,1633
70.10452003,-26.85097599,1629
70.10451937,-26.8501861,1626
70.10451871,-26.84939621,1621
70.10451804,-26.84860633,1614
70.10451737,-26.84781644,1610
70.1045167,-26.84702656,1609
70.10451602,-26.84623667,1610
70.10451534,-26.84544679,1607
70.10451466,-26.8446569,1599
70.10451397,-26.84386701,1591
70.10451328,-26.84307713,1584
70.10451259,-26.84228724,1577
70.10451189,-26.84149736,1573
70.10451119,-26.84070747,1570
70.10451048,-26.83991759,1566
70.10450977,-26.8391277,1560
70.10450906,-26.83833782,1551
70.10450835,-26.83754793,1552
70.10425554,-26.85650705,1700
70.10425491,-26.85571717,1686
70.10425427,-26.8549273,1670
70.10425363,-26.85413742,1656
70.10425298,-26.85334754,1646
70.10425233,-26.85255767,1635
70.10425168,-26.85176779,1631
70.10425102,-26.85097792,1632
70.10425036,-26.85018804,1631
70.1042497,-26.84939817,1627
70.10424903,-26.84860829,1620
70.10424836,-26.84781841,1614
70.10424769,-26.84702854,1614
70.10424701,-26.84623866,1616
70.10424633,-26.84544879,1615
70.10424565,-26.84465891,1607
70.10424496,-26.84386904,1598
70.10424427,-26.84307916,1590
70.10424357,-26.84228929,1585
70.10424288,-26.84149941,1583
70.10424217,-26.84070954,1580
70.10424147,-26.83991966,1574
70.10424076,-26.83912979,1564
70.10424005,-26.83833991,1556
70.10398653,-26.85650891,1705
70.10398589,-26.85571904,1691
70.10398526,-26.85492918,1675
70.10398461,-26.85413931,1661
70.10398397,-26.85334945,1649
70.10398332,-26.85255958,1637
70.10398267,-26.85176971,1630
70.10398201,-26.85097985,1631
70.10398135,-26.85018998,1634
70.10398069,-26.84940012,1631
70.10398002,-26.84861025,1623
70.10397935,-26.84782039,1618
70.10397868,-26.84703052,1617
70.103978,-26.84624066,1618
70.10397732,-26.84545079,1618
70.10397663,-26.84466093,1613
70.10397595,-26.84387106,1604
70.10397526,-26.8430812,1597
70.10397456,-26.84229133,1593
70.10397386,-26.84150147,1592
70.10397316,-26.8407116,1593
70.10397246,-26.83992174,1584
70.10397175,-26.83913187,1575
70.10371688,-26.85572091,1695
70.10371624,-26.85493106,1681
70.1037156,-26.8541412,1672
70.10371496,-26.85335135,1662
70.10371431,-26.85256149,1650
70.10371365,-26.85177164,1637
70.103713,-26.85098178,1633
70.10371234,-26.85019193,1635
70.10371167,-26.84940207,1634
70.10371101,-26.84861222,1628
70.10371034,-26.84782236,1624
70.10370966,-26.84703251,1620
70.10370899,-26.84624265,1620
70.10370831,-26.8454528,1620
70.10370762,-26.84466294,1618
70.10370694,-26.84387309,1612
70.10370624,-26.84308323,1606
70.10370555,-26.84229338,1603
70.10370485,-26.84150352,1603
70.10370415,-26.84071367,1603
70.10370345,-26.83992381,1594
70.10370274,-26.83913396,1587
70.10344787,-26.85572278,1705
70.10344723,-26.85493294,1692
70.10344659,-26.85414309,1683
70.10344594,-26.85335325,1676
70.10344529,-26.8525634,1663
70.10344464,-26.85177356,1646
70.10344399,-26.85098371,1636
70.10344333,-26.85019387,1637
70.10344266,-26.84940402,1637
70.103442,-26.84861418,1634
70.10344133,-26.84782433,1630
70.10344065,-26.84703449,1626
70.10343998,-26.84624464,1624
70.10343929,-26.8454548,1626
70.10343861,-26.84466495,1628
70.10343792,-26.84387511,1625
70.10343723,-26.84308527,1617
70.10343654,-26.84229542,1615
70.10343584,-26.84150558,1614
70.10343514,-26.84071573,1609
70.10343443,-26.83992589,1601
70.10317822,-26.85493482,1700
70.10317758,-26.85414498,1691
70.10317693,-26.85335515,1684
70.10317628,-26.85256531,1676
70.10317563,-26.85177548,1661
70.10317497,-26.85098564,1647
70.10317431,-26.85019581,1644
70.10317365,-26.84940597,1642
70.10317298,-26.84861614,1638
70.10317231,-26.84782631,1635
70.10317164,-26.84703647,1632
70.10317096,-26.84624664,1631
70.10317028,-26.8454568,1635
70.1031696,-26.84466697,1640
70.10316891,-26.84387713,1641
70.10316822,-26.8430873,1636
70.10316753,-26.84229747,1631
70.10316683,-26.84150763,1628
70.10316613,-26.8407178,1618
70.10316542,-26.83992796,1609
70.10290921,-26.8549367,1717
70.10290856,-26.85414687,1704
70.10290792,-26.85335705,1696
70.10290727,-26.85256722,1689
70.10290662,-26.8517774,1677
70.10290596,-26.85098758,1661
70.1029053,-26.85019775,1652
70.10290464,-26.84940793,1648
70.10290397,-26.8486181,1645
70.1029033,-26.84782828,1642
70.10290263,-26.84703845,1641
70.10290195,-26.84624863,1642
70.10290127,-26.84545881,1647
70.10290059,-26.84466898,1654
70.1028999,-26.84387916,1659
70.10289921,-26.84308933,1657
70.10289851,-26.84229951,1651
70.10289782,-26.84150969,1644
70.10289711,-26.84071986,1633
70.10289641,-26.83993004,1622
70.10263955,-26.85414876,1723
70.10263891,-26.85335895,1712
70.10263826,-26.85256914,1702
70.1026376,-26.85177932,1688
70.10263695,-26.85098951,1672
70.10263629,-26.85019969,1661
70.10263563,-26.84940988,1656
70.10263496,-26.84862006,1655
70.10263429,-26.84783025,1653
70.10263362,-26.84704044,1652
70.10263294,-26.84625062,1655
70.10263226,-26.84546081,1660
70.10263157,-26.84467099,1665
70.10263089,-26.84388118,1672
70.1026302,-26.84309137,1671
70.1026295,-26.84230155,1667
70.1026288,-26.84151174,1664
70.1026281,-26.84072193,1649
70.10237054,-26.85415066,1737
70.10236989,-26.85336085,1727
70.10236924,-26.85257105,1716
70.10236859,-26.85178124,1699
70.10236794,-26.85099144,1683
70.10236728,-26.85020163,1672
70.10236661,-26.84941183,1667
70.10236595,-26.84862203,1664
70.10236528,-26.84783222,1662
70.1023646,-26.84704242,1662
70.10236393,-26.84625262,1664
70.10236325,-26.84546281,1667
70.10236256,-26.84467301,1671
70.10236187,-26.8438832,1675
70.10236118,-26.8430934,1674
70.10236049,-26.8423036,1669
70.10235979,-26.84151379,1667
70.10235909,-26.84072399,1659
70.10210088,-26.85336275,1732
70.10210023,-26.85257296,1729
70.10209958,-26.85178316,1718
70.10209892,-26.85099337,1700
70.10209826,-26.85020358,1685
70.1020976,-26.84941378,1677
70.10209693,-26.84862399,1673
70.10209626,-26.8478342,1671
70.10209559,-26.8470444,1672
70.10209491,-26.84625461,1674
70.10209423,-26.84546481,1678
70.10209355,-26.84467502,1678
70.10209286,-26.84388523,1677
70.10209217,-26.84309543,1673
70.10209148,-26.84230564,1667
70.10209078,-26.84151585,1664
70.10183187,-26.85336465,1742
70.10183122,-26.85257487,1740
70.10183057,-26.85178508,1739
70.10182991,-26.8509953,1728
70.10182925,-26.85020552,1709
70.10182859,-26.84941573,1694
70.10182792,-26.84862595,1684
70.10182725,-26.84783617,1680
70.10182658,-26.84704638,1681
70.1018259,-26.8462566,1684
70.10182522,-26.84546682,1687
70.10182454,-26.84467703,1687
70.10182385,-26.84388725,1683
70.10182316,-26.84309747,1677
70.10182246,-26.84230769,1674
70.10182177,-26.8415179,1677
70.10156221,-26.85257678,1754
70.10156156,-26.85178701,1756
70.1015609,-26.85099723,1752
70.10156024,-26.85020746,1742
70.10155958,-26.84941769,1722
70.10155891,-26.84862791,1704
70.10155824,-26.84783814,1693
70.10155757,-26.84704837,1691
70.10155689,-26.84625859,1692
70.10155621,-26.84546882,1694
70.10155553,-26.84467905,1692
70.10155484,-26.84388927,1689
70.10155415,-26.8430995,1686
70.10155345,-26.84230973,1693
70.10155275,-26.84151996,1712
70.1012932,-26.85257869,1767
70.10129254,-26.85178893,1765
70.10129189,-26.85099916,1764
70.10129123,-26.8502094,1755
70.10129056,-26.84941964,1743
70.1012899,-26.84862987,1729
70.10128923,-26.84784011,1715
70.10128855,-26.84705035,1708
70.10128788,-26.84626059,1705
70.1012872,-26.84547082,1702
